1.5738549780754632	1.4939554173575373	1.5133965275909562	1.5175827510390225	1.513580428993558	1.497989496405596
1.5894802007416042	1.5047179175458416	1.5181475119498302	1.5168029651076558	1.5076113772931574	1.483146159777433
1.6167456744430333	1.5270137941397441	1.5334119861512527	1.5252513668501004	1.509396124027352	1.4731326949870285
1.7688012464027427	1.6753906923670556	1.6678792003649678	1.6424685800049446	1.6057261474699227	1.5297015617696363
1.848885198795962	1.8102393280120777	1.841684737340998	1.814606334277499	1.7728425855134968	1.6807904826177285
1.7083702606177047	1.726115274185752	1.7973326305337027	1.8405334637301307	1.85825235396914	1.8589553324973103
0.24214935820446024	0.19997103734466928	0.24648398564237184	0.20513665366854855	0.17674733462207007	0.13908853573191926
0.2521443138361871	0.2142920630870005	0.24653311452118673	0.20397694184428222	0.1746861448439621	0.1362202208444018
0.2643742938189962	0.23161501023103667	0.2503309149490669	0.20599414579317057	0.17523801314445486	0.1351570554577639
0.29390990446699333	0.2791514728179872	0.29718065574611496	0.2475255417041602	0.21064454768402663	0.1613704934158592
0.2980617536775453	0.30029187023556553	0.33947720474436244	0.3165735284391841	0.27714954734478103	0.22077925912885946
0.2723780857299534	0.30779075468509465	0.3267935828557476	0.38044320501258205	0.39974692554392677	0.3547943057779894
