-3.9375	0.7156640024608514
-3.75	1.5293398117700434
-3.5625	1.7798858660287493
-3.5	1.7124194546611982
-3.375	4.226606694754313
-3.3125	0.1373366891481993
-3.1875	16.836487023046068
-3.125	1.1479565961644767
-3.0	14.844792971020137
-2.9375	0.19308198573246216
-2.8125	2.1408106605124892
-2.75	1.5496638055420071
-2.625	0.2552743615125479
-2.5625	0.17180811484183423
-2.5	0.033175112606087964
-2.4375	0.25815749322681114
-2.375	16.715354919152507
-2.3125	0.5217709388842948
-2.25	0.2137257461590547
-2.1875	12.05366357863267
-2.125	0.6850168073026701
-2.0625	0.45100631769497035
-2.0	0.5699151330999488
-1.9375	0.012318925987692353
-1.875	6.963512644764107
-1.8125	0.712758152627357
-1.75	0.6698545578201074
-1.6875	0.23953915028819495
-1.625	0.33995244355118004
-1.5625	16.57864154457663
-1.5	0.43971406268302005
-1.4375	0.7777885201395804
-1.375	12.966910639999629
-1.3125	0.25395978073406056
-1.25	2.7209508765520063
-1.1875	4.338883169854295
-1.125	2.6504840452549097
-1.0625	6.288531321411416
-1.0	3.9361727203219488
-0.9375	1.0721705404703812
-0.875	0.08048054449238862
-0.8125	0.36328526829024455
-0.75	15.491919813219246
-0.6875	0.7566298890954144
-0.625	0.6017276172365911
-0.5625	6.764393780251293
-0.5	0.6519535235749316
-0.4375	0.5550072060319167
-0.375	7.7506884013601045
-0.25	0.039428368229582844
-0.1875	7.080260157502504
-0.0625	0.33591703526352035
