-3.9	1.477484125023647
-3.8	1.2649248428314799
-3.7	1.1384416630064536
-3.6	3.172223325991304
-3.5	2.439344777049641
-3.4	2.3526392367312177
-3.3	3.412319187357305
-3.2	6.515342683100471
-3.1	12.506464940298098
-3.0	15.685173270489667
-2.9	2.528000436186325
-2.8	1.8298336376315802
-2.7	1.5835687610505715
-2.6	2.833702659653234
-2.5	1.5358356745283075
-2.4	4.648565685564819
-2.3	3.134642298104925
-2.2	14.157797734126056
-2.1	12.139090581373539
-2.0	13.377691358132449
-1.9	1.7719901137858827
-1.8	2.9729788169850018
-1.7	2.892986561545623
-1.6	3.316110740084101
-1.5	2.364646255828694
-1.4	3.3547332541902346
-1.3	13.16227436723278
-1.2	12.795689879688062
-1.1	4.343088522615684
-1.0	2.140679616556156
-0.9	2.5386672846594998
-0.8	1.8300255342379046
-0.7	2.379612963541227
-0.6	1.7007187053945607
-0.5	2.530027860145939
-0.4	12.22117698350461
-0.3	4.237953975896993
-0.2	5.731046168363542
-0.1	4.536506254767669
0.0	7.744321622532041
